timestamp,symbol,open,high,low,close,volume,rsi,macd,macd_signal,bb_upper,bb_lower,sma_20,sma_50,pct_return,volatility,relative_volume,sentiment_score,news_count_window,avg_sentiment_window
2024-02-01 10:00:00,ARBUSDT,103.33634297359264,104.36970640332858,102.30297954385672,103.33634297359264,650,55,0.006,0.003,105.4030698330645,101.2696161141208,102.8196612587247,102.30297954385672,0.006,0.006,1.0,0.22,2,0.18
2024-02-01 11:00:00,ARBUSDT,103.9563610314342,104.99592464174856,102.91679742111988,103.9563610314342,665,55,0.006,0.003,106.0354882520629,101.87723381080552,103.43657922627705,102.91679742111988,0.006,0.006,1.0,0.03,1,0.02
2024-02-01 12:00:00,ARBUSDT,103.43657922627705,104.47094501853982,102.40221343401429,103.43657922627705,680,30,-0.005,-0.0025,105.50531081080258,101.36784764175152,102.91939633014566,102.40221343401429,-0.005,0.005,1.0,0.03,1,0.02
2024-02-01 13:00:00,ARBUSDT,104.0571987016347,105.09777068865104,103.01662671461835,104.0571987016347,695,55,0.006,0.003,106.1383426756674,101.976054727602,103.53691270812654,103.01662671461835,0.006,0.006,1.0,0.03,1,0.02
2024-02-01 14:00:00,ARBUSDT,104.68154189384452,105.72835731278296,103.63472647490606,104.68154189384452,710,55,0.006,0.003,106.7751727317214,102.58791105596762,104.15813418437529,103.63472647490606,0.006,0.006,1.0,0.03,1,0.02
2024-02-01 15:00:00,ARBUSDT,105.30963114520758,106.36272745665966,104.2565348337555,105.30963114520758,725,55,0.006,0.003,107.41582376811174,103.2034385223034,104.78308298948154,104.2565348337555,0.006,0.006,1.0,0.03,1,0.02
2024-02-01 16:00:00,ARBUSDT,104.78308298948154,105.83091381937636,103.73525215958672,104.78308298948154,740,55,-0.005,-0.0025,106.87874464927116,102.68742132969192,104.25916757453412,103.73525215958672,-0.005,0.005,1.0,0.03,1,0.02
2024-02-01 17:00:00,ARBUSDT,105.41178148741844,106.46589930229264,104.35766367254423,105.41178148741844,755,55,0.006,0.003,107.5200171171668,103.30354585767007,104.88472257998134,104.35766367254423,0.006,0.006,1.0,0.03,1,0.02
2024-02-01 18:00:00,ARBUSDT,106.04425217634297,107.1046946981064,104.98380965457952,106.04425217634297,770,55,0.006,0.003,108.1651372198698,103.9233671328161,105.51403091546123,104.98380965457952,0.006,0.006,1.3,0.03,1,0.02
2024-02-01 19:00:00,ARBUSDT,106.680517689401,107.74732286629502,105.613712512507,106.680517689401,785,55,0.006,0.003,108.81412804318904,104.546907335613,106.147115100954,105.613712512507,0.006,0.006,1.0,0.03,1,0.02
2024-02-01 20:00:00,ARBUSDT,106.147115100954,107.20858625196357,105.08564394994448,106.147115100954,800,55,-0.005,-0.0025,108.2700574029731,104.02417279893491,105.61637952544925,105.08564394994448,-0.005,0.005,1.0,0.22,2,0.18
2024-02-01 21:00:00,ARBUSDT,106.78399779155974,107.85183776947534,105.71615781364414,106.78399779155974,815,55,0.006,0.003,108.91967774739092,104.64831783572856,106.25007780260194,105.71615781364414,0.006,0.006,1.0,0.03,1,0.02
2024-02-01 22:00:00,ARBUSDT,107.4247017783091,108.4989487960922,106.350454760526,107.4247017783091,830,55,0.006,0.003,109.57319581387527,105.27620774274293,106.88757826941756,106.350454760526,0.006,0.006,1.0,0.03,1,0.02
2024-02-01 23:00:00,ARBUSDT,108.06924998897895,109.14994248886876,106.98855748908916,108.06924998897895,845,55,0.006,0.003,110.23063498875854,105.90786498919935,107.52890373903406,106.98855748908916,0.006,0.006,1.0,0.03,1,0.02
2024-02-02 00:00:00,ARBUSDT,107.52890373903406,108.6041927764244,106.45361470164372,107.52890373903406,860,30,-0.005,-0.0025,109.67948181381476,105.37832566425338,106.99125922033888,106.45361470164372,-0.005,0.005,1.0,0.03,1,0.02
2024-02-02 01:00:00,ARBUSDT,108.17407716146828,109.25581793308297,107.0923363898536,108.17407716146828,875,55,0.006,0.003,110.33755870469764,106.01059561823892,107.63320677566094,107.0923363898536,0.006,0.006,1.0,0.03,1,0.02
2024-02-02 02:00:00,ARBUSDT,108.82312162443708,109.91135284068146,107.73489040819273,108.82312162443708,890,55,0.006,0.003,110.99958405692584,106.64665919194834,108.27900601631492,107.73489040819273,0.006,0.006,1.0,0.03,1,0.02
2024-02-02 03:00:00,ARBUSDT,109.47606035418372,110.57082095772556,108.38129975064189,109.47606035418372,905,55,0.006,0.003,111.6655815612674,107.28653914710004,108.9286800524128,108.38129975064189,0.006,0.006,1.3,0.03,1,0.02
2024-02-02 04:00:00,ARBUSDT,108.9286800524128,110.01796685293694,107.83939325188868,108.9286800524128,920,55,-0.005,-0.0025,111.10725365346106,106.75010645136454,108.38403665215074,107.83939325188868,-0.005,0.005,1.0,0.03,1,0.02
2024-02-02 05:00:00,ARBUSDT,109.58225213272728,110.67807465405456,108.4864296114,109.58225213272728,935,55,0.006,0.003,111.77389717538182,107.39060709007272,109.03434087206364,108.4864296114,0.006,0.006,1.0,0.03,1,0.02
2024-02-02 06:00:00,ARBUSDT,110.23974564552364,111.34214310197888,109.1373481890684,110.23974564552364,950,55,0.006,0.003,112.44454055843411,108.03495073261315,109.68854691729602,109.1373481890684,0.006,0.006,1.0,0.22,2,0.18
2024-02-02 07:00:00,ARBUSDT,110.9011841193968,112.01019596059076,109.7921722782028,110.9011841193968,965,55,0.006,0.003,113.11920780178473,108.68316043700884,110.3466781987998,109.7921722782028,0.006,0.006,1.0,0.03,1,0.02
2024-02-02 08:00:00,ARBUSDT,110.3466781987998,111.4501449807878,109.2432114168118,110.3466781987998,980,55,-0.005,-0.0025,112.5536117627758,108.1397446348238,109.7949448078058,109.2432114168118,-0.005,0.005,1.0,0.03,1,0.02
2024-02-02 09:00:00,ARBUSDT,111.0087582679926,112.11884585067251,109.89867068531268,111.0087582679926,995,55,0.006,0.003,113.22893343335244,108.78858310263276,110.45371447665264,109.89867068531268,0.006,0.006,1.0,0.03,1,0.02
2024-02-02 10:00:00,ARBUSDT,111.67481081760056,112.79155892577656,110.55806270942456,111.67481081760056,1010,55,0.006,0.003,113.90830703395255,109.44131460124856,111.11643676351255,110.55806270942456,0.006,0.006,1.0,0.03,1,0.02
2024-02-02 11:00:00,ARBUSDT,112.34485968250615,113.46830827933124,111.22141108568113,112.34485968250615,1025,55,0.006,0.003,114.5917568761563,110.09796248885604,111.78313538409364,111.22141108568113,0.006,0.006,1.0,0.03,1,0.02
2024-02-02 12:00:00,ARBUSDT,111.78313538409364,112.90096673793458,110.6653040302527,111.78313538409364,1040,30,-0.005,-0.0025,114.01879809177552,109.54747267641176,111.22421970717318,110.6653040302527,-0.005,0.005,1.3,0.03,1,0.02
2024-02-02 13:00:00,ARBUSDT,112.4538341963982,113.5783725383622,111.32929585443422,112.4538341963982,1055,55,0.006,0.003,114.70291088032616,110.20475751247024,111.8915650254162,111.32929585443422,0.006,0.006,1.0,0.03,1,0.02
2024-02-02 14:00:00,ARBUSDT,113.1285572015766,114.25984277359235,111.99727162956084,113.1285572015766,1070,55,0.006,0.003,115.39112834560814,110.86598605754506,112.56291441556871,111.99727162956084,0.006,0.006,1.0,0.03,1,0.02
2024-02-02 15:00:00,ARBUSDT,113.80732854478606,114.94540183023392,112.6692552593382,113.80732854478606,1085,55,0.006,0.003,116.08347511568178,111.53118197389034,113.23829190206212,112.6692552593382,0.006,0.006,1.0,0.03,1,0.02
2024-02-02 16:00:00,ARBUSDT,113.23829190206212,114.37067482108276,112.1059089830415,113.23829190206212,1100,55,-0.005,-0.0025,115.50305774010336,110.97352606402087,112.67210044255182,112.1059089830415,-0.005,0.005,1.0,0.22,2,0.18
2024-02-02 17:00:00,ARBUSDT,113.9177216534745,115.05689887000923,112.77854443693975,113.9177216534745,1115,55,0.006,0.003,116.196076086544,111.639367220405,113.34813304520712,112.77854443693975,0.006,0.006,1.0,0.03,1,0.02
2024-02-02 18:00:00,ARBUSDT,114.60122798339536,115.7472402632293,113.4552157035614,114.60122798339536,1130,55,0.006,0.003,116.89325254306326,112.30920342372744,114.02822184347836,113.4552157035614,0.006,0.006,1.0,0.03,1,0.02
2024-02-02 19:00:00,ARBUSDT,115.28883535129572,116.44172370480868,114.13594699778275,115.28883535129572,1145,55,0.006,0.003,117.59461205832164,112.9830586442698,114.71239117453923,114.13594699778275,0.006,0.006,1.0,0.03,1,0.02
2024-02-02 20:00:00,ARBUSDT,114.71239117453923,115.85951508628465,113.56526726279384,114.71239117453923,1160,55,-0.005,-0.0025,117.00663899803004,112.41814335104844,114.13882921866654,113.56526726279384,-0.005,0.005,1.0,0.03,1,0.02
2024-02-02 21:00:00,ARBUSDT,115.40066552158648,116.55467217680234,114.2466588663706,115.40066552158648,1175,55,0.006,0.003,117.7086788320182,113.09265221115474,114.82366219397856,114.2466588663706,0.006,0.006,1.3,0.03,1,0.02
2024-02-02 22:00:00,ARBUSDT,116.093069514716,117.25400020986316,114.93213881956883,116.093069514716,1190,55,0.006,0.003,118.41493090501032,113.77120812442168,115.5126041671424,114.93213881956883,0.006,0.006,1.0,0.03,1,0.02
2024-02-02 23:00:00,ARBUSDT,116.78962793180428,117.95752421112232,115.62173165248625,116.78962793180428,1205,55,0.006,0.003,119.12542049044038,114.4538353731682,116.20567979214526,115.62173165248625,0.006,0.006,1.0,0.03,1,0.02
2024-02-03 00:00:00,ARBUSDT,116.20567979214526,117.36773659006673,115.0436229942238,116.20567979214526,1220,30,-0.005,-0.0025,118.52979338798816,113.88156619630236,115.62465139318454,115.0436229942238,-0.005,0.005,1.0,0.03,1,0.02
2024-02-03 01:00:00,ARBUSDT,116.90291387089812,118.07194300960712,115.73388473218915,116.90291387089812,1235,55,0.006,0.003,119.2409721483161,114.56485559348016,116.31839930154364,115.73388473218915,0.006,0.006,1.0,0.03,1,0.02
2024-02-03 02:00:00,ARBUSDT,117.60433135412352,118.78037466766476,116.42828804058227,117.60433135412352,1250,55,0.006,0.003,119.956417981206,115.25224472704105,117.0163096973529,116.42828804058227,0.006,0.006,1.0,0.22,2,0.18
2024-02-03 03:00:00,ARBUSDT,118.30995734224824,119.49305691567072,117.12685776882576,118.30995734224824,1265,55,0.006,0.003,120.67615648909322,115.94375819540328,117.718407555537,117.12685776882576,0.006,0.006,1.0,0.03,1,0.02
2024-02-03 04:00:00,ARBUSDT,117.718407555537,118.8955916310924,116.54122347998164,117.718407555537,1280,55,-0.005,-0.0025,120.07277570664776,115.36403940442626,117.12981551775933,116.54122347998164,-0.005,0.005,1.0,0.03,1,0.02
2024-02-03 05:00:00,ARBUSDT,118.42471800087024,119.60896518087893,117.24047082086152,118.42471800087024,1295,55,0.006,0.003,120.79321236088764,116.05622364085282,117.83259441086588,117.24047082086152,0.006,0.006,1.0,0.03,1,0.02
2024-02-03 06:00:00,ARBUSDT,119.13526630887544,120.3266189719642,117.9439136457867,119.13526630887544,1310,55,0.006,0.003,121.51797163505296,116.75256098269791,118.53958997733106,117.9439136457867,0.006,0.006,1.3,0.03,1,0.02
2024-02-03 07:00:00,ARBUSDT,119.8500779067287,121.048578685796,118.6515771276614,119.8500779067287,1325,55,0.006,0.003,122.24707946486328,117.45307634859412,119.25082751719506,118.6515771276614,0.006,0.006,1.0,0.03,1,0.02
2024-02-03 08:00:00,ARBUSDT,119.25082751719506,120.443335792367,118.05831924202312,119.25082751719506,1340,55,-0.005,-0.0025,121.63584406753895,116.86581096685116,118.65457337960908,118.05831924202312,-0.005,0.005,1.0,0.03,1,0.02
2024-02-03 09:00:00,ARBUSDT,119.96633248229824,121.1659958071212,118.76666915747523,119.96633248229824,1355,55,0.006,0.003,122.3656591319442,117.56700583265226,119.36650081988674,118.76666915747523,0.006,0.006,1.0,0.03,1,0.02
2024-02-03 10:00:00,ARBUSDT,120.68613047719202,121.89299178196394,119.4792691724201,120.68613047719202,1370,55,0.006,0.003,123.09985308673586,118.27240786764818,120.08269982480606,119.4792691724201,0.006,0.006,1.0,0.03,1,0.02
2024-02-03 11:00:00,ARBUSDT,121.41024726005516,122.62434973265572,120.1961447874546,121.41024726005516,1385,55,0.006,0.003,123.83845220525627,118.98204231485408,120.8031960237549,120.1961447874546,0.006,0.006,1.0,0.03,1,0.02
2024-02-03 12:00:00,ARBUSDT,120.8031960237549,122.01122798399244,119.59516406351734,120.8031960237549,1400,30,-0.005,-0.0025,123.21925994423,118.3871321032798,120.19918004363612,119.59516406351734,-0.005,0.005,1.0,0.22,2,0.18
2024-02-03 13:00:00,ARBUSDT,121.52801519989742,122.7432953518964,120.31273504789844,121.52801519989742,1415,55,0.006,0.003,123.95857550389536,119.09745489589947,120.92037512389794,120.31273504789844,0.006,0.006,1.0,0.03,1,0.02
2024-02-03 14:00:00,ARBUSDT,122.2571832910968,123.47975512400778,121.03461145818584,122.2571832910968,1430,55,0.006,0.003,124.70232695691875,119.81203962527486,121.64589737464132,121.03461145818584,0.006,0.006,1.0,0.03,1,0.02
2024-02-03 15:00:00,ARBUSDT,122.9907263908434,124.22063365475182,121.76081912693496,122.9907263908434,1445,55,0.006,0.003,125.45054091866028,120.53091186302652,122.37577275888916,121.76081912693496,0.006,0.006,1.3,0.03,1,0.02
2024-02-03 16:00:00,ARBUSDT,122.37577275888916,123.59953048647806,121.15201503130028,122.37577275888916,1460,55,-0.005,-0.0025,124.82328821406696,119.9282573037114,121.76389389509472,121.15201503130028,-0.005,0.005,1.0,0.03,1,0.02
2024-02-03 17:00:00,ARBUSDT,123.1100273954425,124.34112766939693,121.87892712148808,123.1100273954425,1475,55,0.006,0.003,125.57222794335136,120.64782684753364,122.49447725846528,121.87892712148808,0.006,0.006,1.0,0.03,1,0.02
2024-02-03 18:00:00,ARBUSDT,123.84868755981516,125.08717443541332,122.610200684217,123.84868755981516,1490,55,0.006,0.003,126.32566131101149,121.37171380861884,123.22944412201608,122.610200684217,0.006,0.006,1.0,0.03,1,0.02
2024-02-03 19:00:00,ARBUSDT,124.59177968517405,125.8376974820258,123.3458618883223,124.59177968517405,1505,55,0.006,0.003,127.08361527887752,122.09994409147056,123.96882078674818,123.3458618883223,0.006,0.006,1.0,0.03,1,0.02
2024-02-03 20:00:00,ARBUSDT,123.96882078674818,125.20850899461568,122.7291325788807,123.96882078674818,1520,55,-0.005,-0.0025,126.44819720248314,121.48944437101322,123.34897668281444,122.7291325788807,-0.005,0.005,1.0,0.03,1,0.02
2024-02-03 21:00:00,ARBUSDT,124.71263371146868,125.95976004858336,123.46550737435398,124.71263371146868,1535,55,0.006,0.003,127.20688638569804,122.2183810372393,124.08907054291132,123.46550737435398,0.006,0.006,1.0,0.03,1,0.02
2024-02-03 22:00:00,ARBUSDT,125.46090951373748,126.71551860887486,124.2063004186001,125.46090951373748,1550,55,0.006,0.003,127.97012770401224,122.95169132346273,124.8336049661688,124.2063004186001,0.006,0.006,1.0,0.22,2,0.18
2024-02-03 23:00:00,ARBUSDT,126.21367497081992,127.47581172052811,124.9515382211117,126.21367497081992,1565,55,0.006,0.003,128.73794847023632,123.68940147140351,125.5826065959658,124.9515382211117,0.006,0.006,1.0,0.03,1,0.02
2024-02-04 00:00:00,ARBUSDT,125.5826065959658,126.83843266192548,124.32678053000616,125.5826065959658,1580,30,-0.005,-0.0025,128.09425872788512,123.0709544640465,124.95469356298598,124.32678053000616,-0.005,0.005,1.3,0.03,1,0.02
2024-02-04 01:00:00,ARBUSDT,126.3361022355416,127.599463257897,125.0727412131862,126.3361022355416,1595,55,0.006,0.003,128.86282428025245,123.80938019083077,125.7044217243639,125.0727412131862,0.006,0.006,1.0,0.03,1,0.02
2024-02-04 02:00:00,ARBUSDT,127.09411884895484,128.3650600374444,125.8231776604653,127.09411884895484,1610,55,0.006,0.003,129.63600122593394,124.55223647197576,126.45864825471008,125.8231776604653,0.006,0.006,1.0,0.03,1,0.02
2024-02-04 03:00:00,ARBUSDT,127.85668356204856,129.13525039766907,126.57811672642808,127.85668356204856,1625,55,0.006,0.003,130.41381723328954,125.2995498908076,127.21740014423833,126.57811672642808,0.006,0.006,1.0,0.03,1,0.02
2024-02-04 04:00:00,ARBUSDT,127.21740014423833,128.4895741456807,125.94522614279596,127.21740014423833,1640,55,-0.005,-0.0025,129.7617481471231,124.67305214135357,126.58131314351714,125.94522614279596,-0.005,0.005,1.0,0.03,1,0.02
2024-02-04 05:00:00,ARBUSDT,127.98070454510376,129.2605115905548,126.70089749965273,127.98070454510376,1655,55,0.006,0.003,130.54031863600585,125.42109045420167,127.34080102237824,126.70089749965273,0.006,0.006,1.0,0.03,1,0.02
2024-02-04 06:00:00,ARBUSDT,128.74858877237438,130.0360746600981,127.46110288465064,128.74858877237438,1670,55,0.006,0.003,131.32356054782187,126.17361699692688,128.1048458285125,127.46110288465064,0.006,0.006,1.0,0.03,1,0.02
2024-02-04 07:00:00,ARBUSDT,129.5210803050086,130.8162911080587,128.22586950195853,129.5210803050086,1685,55,0.006,0.003,132.11150191110875,126.93065869890845,128.87347490348355,128.22586950195853,0.006,0.006,1.0,0.03,1,0.02
2024-02-04 08:00:00,ARBUSDT,128.87347490348355,130.16220965251838,127.58474015444872,128.87347490348355,1700,55,-0.005,-0.0025,131.45094440155322,126.29600540541388,128.22910752896613,127.58474015444872,-0.005,0.005,1.0,0.22,2,0.18
2024-02-04 09:00:00,ARBUSDT,129.64671575290447,130.9431829104335,128.35024859537543,129.64671575290447,1715,55,0.006,0.003,132.23965006796257,127.05378143784638,128.99848217413995,128.35024859537543,0.006,0.006,1.3,0.03,1,0.02
2024-02-04 10:00:00,ARBUSDT,130.4245960474219,131.7288420078961,129.12035008694767,130.4245960474219,1730,55,0.006,0.003,133.03308796837032,127.81610412647343,129.77247306718476,129.12035008694767,0.006,0.006,1.0,0.03,1,0.02
2024-02-04 11:00:00,ARBUSDT,131.20714362370643,132.5192150599435,129.89507218746937,131.20714362370643,1745,55,0.006,0.003,133.83128649618055,128.5830007512323,130.55110790558788,129.89507218746937,0.006,0.006,1.0,0.03,1,0.02
2024-02-04 12:00:00,ARBUSDT,130.55110790558788,131.85661898464377,129.245596826532,130.55110790558788,1760,30,-0.005,-0.0025,133.16213006369964,127.94008574747612,129.89835236605995,129.245596826532,-0.005,0.005,1.0,0.03,1,0.02
2024-02-04 13:00:00,ARBUSDT,131.33441455302142,132.64775869855163,130.0210704074912,131.33441455302142,1775,55,0.006,0.003,133.96110284408184,128.707726261961,130.6777424802563,130.0210704074912,0.006,0.006,1.0,0.03,1,0.02
2024-02-04 14:00:00,ARBUSDT,132.12242104033956,133.44364525074295,130.80119682993617,132.12242104033956,1790,55,0.006,0.003,134.76486946114636,129.47997261953276,131.46180893513787,130.80119682993617,0.006,0.006,1.0,0.03,1,0.02
2024-02-04 15:00:00,ARBUSDT,132.9151555665816,134.24430712224742,131.5860040109158,132.9151555665816,1805,55,0.006,0.003,135.57345867791324,130.25685245524997,132.2505797887487,131.5860040109158,0.006,0.006,1.0,0.03,1,0.02
2024-02-04 16:00:00,ARBUSDT,132.2505797887487,133.57308558663618,130.9280739908612,132.2505797887487,1820,55,-0.005,-0.0025,134.89559138452367,129.60556819297372,131.58932688980494,130.9280739908612,-0.005,0.005,1.0,0.03,1,0.02
2024-02-04 17:00:00,ARBUSDT,133.0440832674812,134.374524100156,131.7136424348064,133.0440832674812,1835,55,0.006,0.003,135.70496493283082,130.38320160213158,132.3788628511438,131.7136424348064,0.006,0.006,1.0,0.03,1,0.02
2024-02-04 18:00:00,ARBUSDT,133.8423477670861,135.18077124475695,132.50392428941524,133.8423477670861,1850,55,0.006,0.003,136.5191947224278,131.16550081174438,133.17313602825067,132.50392428941524,0.006,0.006,1.3,0.22,2,0.18
2024-02-04 19:00:00,ARBUSDT,134.6454018536886,135.9918558722255,133.29894783515172,134.6454018536886,1865,55,0.006,0.003,137.3383098907624,131.95249381661483,133.97217484442018,133.29894783515172,0.006,0.006,1.0,0.03,1,0.02
2024-02-04 20:00:00,ARBUSDT,133.97217484442018,135.31189659286437,132.632453095976,133.97217484442018,1880,55,-0.005,-0.0025,136.6516183413086,131.29273134753177,133.30231397019807,132.632453095976,-0.005,0.005,1.0,0.03,1,0.02
2024-02-04 21:00:00,ARBUSDT,134.7760078934867,136.12376797242158,133.42824781455184,134.7760078934867,1895,55,0.006,0.003,137.47152805135644,132.08048773561697,134.10212785401927,133.42824781455184,0.006,0.006,1.0,0.03,1,0.02
2024-02-04 22:00:00,ARBUSDT,135.58466394084763,136.9405105802561,134.22881730143916,135.58466394084763,1910,55,0.006,0.003,138.2963572196646,132.87297066203067,134.9067406211434,134.22881730143916,0.006,0.006,1.0,0.03,1,0.02
2024-02-04 23:00:00,ARBUSDT,136.39817192449271,137.76215364373763,135.0341902052478,136.39817192449271,1925,55,0.006,0.003,139.12613536298258,133.67020848600285,135.71618106487026,135.0341902052478,0.006,0.006,1.0,0.03,1,0.02
2024-02-01 00:00:00,BTCUSDT,99.5,100.495,98.505,99.5,500,30,-0.005,-0.0025,101.49,97.51,99.0025,98.505,-0.005,0.005,1.3,0.22,2,0.18
2024-02-01 01:00:00,BTCUSDT,100.39549999999998,101.399455,99.39154499999998,100.39549999999998,515,55,0.009,0.0045,102.40340999999998,98.38759,99.8935225,99.39154499999998,0.009,0.009,1.0,0.03,1,0.02
2024-02-01 02:00:00,BTCUSDT,101.29905949999996,102.31205009499998,100.28606890499996,101.29905949999996,530,55,0.009,0.0045,103.32504068999997,99.27307830999996,100.79256420249996,100.28606890499996,0.009,0.009,1.0,0.03,1,0.02
2024-02-01 03:00:00,BTCUSDT,102.21075103549995,103.23285854585497,101.18864352514495,102.21075103549995,545,55,0.009,0.0045,104.25496605620997,100.16653601478995,101.69969728032244,101.18864352514495,0.009,0.009,1.0,0.03,1,0.02
2024-02-01 04:00:00,BTCUSDT,101.69969728032244,102.71669425312568,100.68270030751924,101.69969728032244,560,55,-0.005,-0.0025,103.73369122592892,99.665703334716,101.19119879392083,100.68270030751924,-0.005,0.005,1.0,0.03,1,0.02
2024-02-01 05:00:00,BTCUSDT,102.61499455584534,103.6411445014038,101.58884461028688,102.61499455584534,575,55,0.009,0.0045,104.66729444696225,100.56269466472844,102.10191958306612,101.58884461028688,0.009,0.009,1.0,0.03,1,0.02
2024-02-01 06:00:00,BTCUSDT,103.53852950684794,104.57391480191642,102.50314421177946,103.53852950684794,590,55,0.009,0.0045,105.6093000969849,101.46775891671098,103.02083685931368,102.50314421177946,0.009,0.009,1.0,0.03,1,0.02
2024-02-01 07:00:00,BTCUSDT,104.47037627240957,105.51508003513364,103.42567250968546,104.47037627240957,605,55,0.009,0.0045,106.55978379785776,102.38096874696136,103.94802439104753,103.42567250968546,0.009,0.009,1.0,0.03,1,0.02
2024-02-01 08:00:00,BTCUSDT,103.94802439104753,104.987504634958,102.90854414713704,103.94802439104753,620,55,-0.005,-0.0025,106.02698487886846,101.86906390322656,103.42828426909227,102.90854414713704,-0.005,0.005,1.0,0.03,1,0.02
2024-02-01 09:00:00,BTCUSDT,104.88355661056691,105.9323921766726,103.83472104446126,104.88355661056691,635,55,0.009,0.0045,106.98122774277827,102.78588547835558,104.35913882751407,103.83472104446126,0.009,0.009,1.3,0.03,1,0.02
2024-02-01 10:00:00,BTCUSDT,105.82750862006202,106.88578370626264,104.7692335338614,105.82750862006202,650,55,0.009,0.0045,107.94405879246328,103.71095844766076,105.29837107696171,104.7692335338614,0.009,0.009,1.0,0.22,2,0.18
2024-02-01 11:00:00,BTCUSDT,106.77995619764256,107.847755759619,105.71215663566612,106.77995619764256,665,55,0.009,0.0045,108.91555532159542,104.6443570736897,106.24605641665435,105.71215663566612,0.009,0.009,1.0,0.03,1,0.02
2024-02-01 12:00:00,BTCUSDT,106.24605641665435,107.3085169808209,105.1835958524878,106.24605641665435,680,30,-0.005,-0.0025,108.37097754498744,104.12113528832128,105.71482613457108,105.1835958524878,-0.005,0.005,1.0,0.03,1,0.02
2024-02-01 13:00:00,BTCUSDT,107.20227092440425,108.27429363364828,106.1302482151602,107.20227092440425,695,55,0.009,0.0045,109.34631634289232,105.05822550591614,106.6662595697822,106.1302482151602,0.009,0.009,1.0,0.03,1,0.02
2024-02-01 14:00:00,BTCUSDT,108.16709136272384,109.24876227635109,107.08542044909662,108.16709136272384,710,55,0.009,0.0045,110.33043318997834,106.00374953546935,107.62625590591024,107.08542044909662,0.009,0.009,1.0,0.03,1,0.02
2024-02-01 15:00:00,BTCUSDT,109.14059518498836,110.23200113683824,108.04918923313848,109.14059518498836,725,55,0.009,0.0045,111.32340708868811,106.95778328128858,108.59489220906342,108.04918923313848,0.009,0.009,1.0,0.03,1,0.02
2024-02-01 16:00:00,BTCUSDT,108.59489220906342,109.68084113115404,107.50894328697278,108.59489220906342,740,55,-0.005,-0.0025,110.76679005324468,106.42299436488214,108.0519177480181,107.50894328697278,-0.005,0.005,1.0,0.03,1,0.02
2024-02-01 17:00:00,BTCUSDT,109.57224623894496,110.66796870133442,108.47652377655552,109.57224623894496,755,55,0.009,0.0045,111.76369116372388,107.38080131416606,109.02438500775024,108.47652377655552,0.009,0.009,1.0,0.03,1,0.02
2024-02-01 18:00:00,BTCUSDT,110.55839645509546,111.66398041964642,109.4528124905445,110.55839645509546,770,55,0.009,0.0045,112.76956438419737,108.34722852599356,110.00560447281998,109.4528124905445,0.009,0.009,1.3,0.03,1,0.02
